,Num_Cells_Strain1,Num_Cells_Strain2,Num_Cells_Strain3,t_deg,k_degA,k_degB,ratioS1,ratioS2,ratioS3_S1,ratioS3_S2,posS1,posS2,posS3,Stability
45,3,1,4,24,0.1,0.5,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",1.0
46,3,1,4,36,0.1,0.5,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.7
47,3,1,4,46,0.1,0.5,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.4
48,3,1,4,12,0.1,0.6,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",1.0
49,3,1,4,24,0.1,0.6,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",1.0
50,3,1,4,36,0.1,0.6,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",1.0
51,3,1,4,46,0.1,0.6,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",1.0
52,3,1,4,12,0.3,0.3,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
53,1,5,8,12,0.1,0.5,0.0,1.5816272879901474,1.4028688861530636,1.1813213542247787,[[62 17]],"[[  35  -52]
 [-114  103]
 [  26  117]
 [ 140 -133]
 [ 164   58]]","[[ 164   58]
 [-197  148]
 [ 197   73]
 [ -58  -19]
 [ -25  132]
 [ 197  104]
 [  -3 -156]
 [-135  -76]]",0.0
54,3,1,4,24,0.3,0.3,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
55,3,1,4,36,0.3,0.3,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
56,3,1,4,46,0.3,0.3,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
57,3,1,4,12,0.3,0.5,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
58,3,1,4,24,0.3,0.5,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
59,3,1,4,36,0.3,0.5,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
60,3,1,4,46,0.3,0.5,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
61,3,1,4,12,0.3,0.6,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",1.0
62,3,1,4,24,0.3,0.6,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.9
63,3,1,4,36,0.3,0.6,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.9
64,1,5,8,24,0.1,0.5,0.0,1.5816272879901474,1.4028688861530636,1.1813213542247787,[[62 17]],"[[  35  -52]
 [-114  103]
 [  26  117]
 [ 140 -133]
 [ 164   58]]","[[ 164   58]
 [-197  148]
 [ 197   73]
 [ -58  -19]
 [ -25  132]
 [ 197  104]
 [  -3 -156]
 [-135  -76]]",0.0
65,3,1,4,46,0.3,0.6,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.9
66,3,1,4,12,0.6,0.3,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
67,3,1,4,24,0.6,0.3,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
68,3,1,4,36,0.6,0.3,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
69,3,1,4,46,0.6,0.3,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
70,3,1,4,12,0.6,0.5,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
71,3,1,4,24,0.6,0.5,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
72,3,1,4,36,0.6,0.5,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
73,3,1,4,46,0.6,0.5,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
74,3,1,4,12,0.6,0.6,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
75,1,5,8,36,0.1,0.5,0.0,1.5816272879901474,1.4028688861530636,1.1813213542247787,[[62 17]],"[[  35  -52]
 [-114  103]
 [  26  117]
 [ 140 -133]
 [ 164   58]]","[[ 164   58]
 [-197  148]
 [ 197   73]
 [ -58  -19]
 [ -25  132]
 [ 197  104]
 [  -3 -156]
 [-135  -76]]",0.0
76,3,1,4,24,0.6,0.6,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.0
77,3,1,4,36,0.6,0.6,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.1
78,3,1,4,46,0.6,0.6,1.4922151616673214,0.0,1.2698531701696136,1.6901158327878893,"[[-156  187]
 [  76  137]
 [  23  183]]",[[-63 162]],"[[  76  137]
 [  23  183]
 [ -63  162]
 [-183  145]]",0.1
79,9,7,9,12,0.1,0.3,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",0.0
80,9,7,9,24,0.1,0.3,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",0.0
81,9,7,9,36,0.1,0.3,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",0.0
82,9,7,9,46,0.1,0.3,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",0.0
83,9,7,9,12,0.1,0.5,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",1.0
84,9,7,9,24,0.1,0.5,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",1.0
85,9,7,9,36,0.1,0.5,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",1.0
86,1,5,8,46,0.1,0.5,0.0,1.5816272879901474,1.4028688861530636,1.1813213542247787,[[62 17]],"[[  35  -52]
 [-114  103]
 [  26  117]
 [ 140 -133]
 [ 164   58]]","[[ 164   58]
 [-197  148]
 [ 197   73]
 [ -58  -19]
 [ -25  132]
 [ 197  104]
 [  -3 -156]
 [-135  -76]]",0.0
87,9,7,9,46,0.1,0.5,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",1.0
88,9,7,9,12,0.1,0.6,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",1.0
89,9,7,9,24,0.1,0.6,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",1.0
90,9,7,9,36,0.1,0.6,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",1.0
91,9,7,9,46,0.1,0.6,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",1.0
92,9,7,9,12,0.3,0.3,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",0.0
93,9,7,9,24,0.3,0.3,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",0.0
94,9,7,9,36,0.3,0.3,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",0.0
95,9,7,9,46,0.3,0.3,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",0.0
96,9,7,9,12,0.3,0.5,1.0883503848505383,0.8525447189762352,0.9514794494075471,1.1744632927672183,"[[  65 -138]
 [ 127   44]
 [  31   86]
 [   6  158]
 [-134 -170]
 [  29 -100]
 [-173   87]
 [ -17   80]
 [ -39 -193]]","[[ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]","[[ -17   80]
 [ -39 -193]
 [ -17  102]
 [  10   47]
 [  42   50]
 [   1   89]
 [-160  163]
 [ 179  196]
 [  88  -64]]",0.7
97,1,5,8,12,0.1,0.6,0.0,1.5816272879901474,1.4028688861530636,1.1813213542247787,[[62 17]],"[[  35  -52]
 [-114  103]
 [  26  117]
 [ 140 -133]
 [ 164   58]]","[[ 164   58]
 [-197  148]
 [ 197   73]
 [ -58  -19]
 [ -25  132]
 [ 197  104]
 [  -3 -156]
 [-135  -76]]",0.0
